snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,moneyline,,away,,230,draftkings,0.3879752517265673,0.08494494869626429,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,moneyline,,home,,-285,draftkings,0.6120247482734301,-0.12823499198631017,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,spread,,away,6.5,-110,draftkings,0.5765292990377427,0.05271977522821891,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,spread,,home,-6.5,-110,draftkings,0.42347070096225875,-0.10033882284726509,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,total_points,,over,40.5,-112,draftkings,0.5129563929033435,-0.01534549388910933,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,total_points,,under,40.5,-108,draftkings,0.48704360709665534,-0.032187162134113934,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,moneyline,,away,,240,fanatics,0.3879752517265673,0.09385760466774379,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,moneyline,,home,,-300,fanatics,0.6120247482734301,-0.13797525172656988,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,spread,,away,6.5,-110,fanatics,0.5765292990377427,0.05271977522821891,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,spread,,home,-6.5,-110,fanatics,0.42347070096225875,-0.10033882284726509,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,total_points,,over,41.0,-110,fanatics,0.4971446537462354,-0.026664870063288437,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,total_points,,under,41.0,-110,fanatics,0.5028553462537652,-0.02095417755575868,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,moneyline,,away,,220,betrivers,0.3879752517265673,0.07547525172656733,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,moneyline,,home,,-286,betrivers,0.6120247482734301,-0.12890789421361648,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,spread,,away,6.5,-114,betrivers,0.5765292990377427,0.043819018663911025,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-13,2026-09-13T17:00:00Z,Pittsburgh Steelers,Atlanta Falcons,spread,,home,-6.5,-107,betrivers,0.42347070096225875,-0.09343751159812769,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
